VAR1	VAR2	VAR3	VAR4	VAR5	VAR6
	6.210470000000000e+3	3.519790000000000e-2		6.210470000000000e+3	4.390590000000000e-3
	6.230630000000000e+3	2.107980000000000e-2		6.230630000000000e+3	3.242230000000000e-2
	6.250800000000000e+3	1.118610000000000e-2		6.250800000000000e+3	1.062140000000000e-2
	6.270960000000000e+3	7.527940000000000e-4		6.270960000000000e+3	3.753450000000000e-3
	6.291120000000000e+3	1.358090000000000e-2		6.291120000000000e+3	3.488280000000000e-3
	6.311290000000000e+3	2.630870000000000e-2		6.311290000000000e+3	1.511500000000000e-2
	6.331450000000000e+3	8.136040000000000e-2		6.331450000000000e+3	4.791340000000000e-2
	6.351620000000000e+3	3.374850000000000e-2		6.351620000000000e+3	5.270140000000001e-3
	6.371780000000000e+3	1.251440000000000e-1		6.371780000000000e+3	2.900150000000000e-4
	6.391939999999999e+3	2.566410000000000e-2		6.391939999999999e+3	1.421710000000000e-2
	6.412110000000000e+3	1.502600000000000e-2		6.412110000000000e+3	2.663490000000000e-2
	6.432270000000001e+3	1.051970000000000e-3		6.432270000000001e+3	1.864310000000000e-2
	6.452439999999999e+3	1.696780000000000e-3		6.452439999999999e+3	3.199720000000000e-3
	6.472600000000000e+3	3.364700000000000e-3		6.472600000000000e+3	5.074890000000000e-3
	6.492760000000000e+3	1.822440000000000e-2		6.492760000000000e+3	2.307890000000000e-2
	6.512930000000000e+3	2.427580000000000e-2		6.512930000000000e+3	3.101760000000000e-2
	6.533090000000000e+3	7.287690000000000e-3		6.533090000000000e+3	1.451290000000000e-2
	6.553260000000000e+3	2.997660000000000e-4		6.553260000000000e+3	3.460260000000000e-3
	6.573420000000000e+3	5.778660000000000e-3		6.573420000000000e+3	8.039970000000000e-3
	6.593580000000000e+3	1.285450000000000e-2		6.593580000000000e+3	2.663290000000000e-2
	6.613750000000000e+3	1.967090000000000e-2		6.613750000000000e+3	2.734080000000000e-2
	6.633910000000000e+3	7.500370000000000e-3		6.633910000000000e+3	2.778030000000000e-3
	6.654070000000000e+3	5.391570000000000e-4		6.654070000000000e+3	3.024730000000000e-3
	6.674240000000000e+3	3.615170000000000e-3		6.674240000000000e+3	3.686340000000000e-2
	6.694400000000000e+3	9.389200000000000e-3		6.694400000000000e+3	3.154560000000000e-2
	6.714570000000000e+3	3.468180000000000e-2		6.714570000000000e+3	6.881130000000000e-3
	6.734729999999999e+3	9.966270000000000e-3		6.734729999999999e+3	8.680530000000000e-6
	6.754890000000000e+3	4.103420000000000e-6		6.754890000000000e+3	1.472850000000000e-2
	6.775060000000001e+3	7.353290000000000e-3		6.775060000000001e+3	3.329430000000000e-2
	6.795220000000000e+3	1.631120000000000e-2		6.795220000000000e+3	2.864490000000000e-2
	6.815390000000000e+3	2.963580000000000e-2		6.815390000000000e+3	4.018629999999999e-3
	6.835550000000000e+3	5.657840000000000e-3		6.835550000000000e+3	6.443290000000000e-3
	6.855710000000000e+3	1.334680000000000e-3		6.855710000000000e+3	3.823540000000000e-2
	6.875880000000000e+3	9.099150000000000e-3		6.875880000000000e+3	3.709320000000000e-2
	6.896040000000000e+3	1.201690000000000e-2		6.896040000000000e+3	1.021030000000000e-2
	6.916200000000000e+3	1.732300000000000e-2		6.916200000000000e+3	7.399400000000000e-4
	6.936370000000000e+3	1.536190000000000e-3		6.936370000000000e+3	1.729300000000000e-2
	6.956530000000000e+3	8.035780000000000e-4		6.956530000000000e+3	5.015590000000000e-2
	6.976700000000000e+3	1.025770000000000e-2		6.976700000000000e+3	2.175190000000000e-2
	6.996860000000000e+3	1.375500000000000e-2		6.996860000000000e+3	3.362520000000000e-3
	7.017020000000001e+3	1.710340000000000e-2		7.017020000000001e+3	2.351820000000000e-2
	7.037189999999999e+3	5.151960000000000e-3		7.037189999999999e+3	2.885050000000000e-2
	7.057350000000000e+3	7.500520000000000e-5		7.057350000000000e+3	3.109140000000000e-2
	7.077520000000001e+3	1.319770000000000e-2		7.077520000000001e+3	2.665640000000000e-3
	7.097680000000000e+3	1.813200000000000e-2		7.097680000000000e+3	3.077670000000000e-4
	7.117840000000000e+3	1.207590000000000e-2		7.117840000000000e+3	2.548500000000000e-2
	7.138010000000000e+3	1.389240000000000e-3		7.138010000000000e+3	4.209920000000000e-2
	7.158170000000000e+3	7.686130000000000e-4		7.158170000000000e+3	2.169490000000000e-2
	7.178330000000000e+3	6.732150000000000e-3		7.178330000000000e+3	1.650170000000000e-3
	7.198500000000000e+3	1.083800000000000e-2		7.198500000000000e+3	1.002170000000000e-2
	7.218660000000000e+3	1.747880000000000e-2		7.218660000000000e+3	5.892710000000000e-2
	7.238830000000000e+3	3.195140000000000e-3		7.238830000000000e+3	2.422330000000000e-2
	7.258990000000000e+3	7.050670000000000e-4		7.258990000000000e+3	6.377380000000000e-3
	7.279150000000000e+3	1.238520000000000e-2		7.279150000000000e+3	6.713630000000000e-3
	7.299320000000000e+3	1.808990000000000e-2		7.299320000000000e+3	1.542980000000000e-2
	7.319480000000000e+3	1.092620000000000e-2		7.319480000000000e+3	3.842470000000000e-2
	7.339650000000000e+3	1.164270000000000e-3		7.339650000000000e+3	1.527480000000000e-2
	7.359810000000000e+3	1.477660000000000e-3		7.359810000000000e+3	1.642540000000000e-3
	7.379970000000000e+3	1.211600000000000e-2		7.379970000000000e+3	1.218260000000000e-2
	7.400140000000000e+3	1.437240000000000e-2		7.400140000000000e+3	4.004970000000000e-2
	7.420300000000000e+3	1.025320000000000e-2		7.420300000000000e+3	3.243300000000000e-2
	7.440460000000000e+3	1.181390000000000e-3		7.440460000000000e+3	7.321720000000000e-3
	7.460630000000000e+3	2.154460000000000e-3		7.460630000000000e+3	4.132650000000000e-3
	7.480790000000000e+3	1.356590000000000e-2		7.480790000000000e+3	3.253680000000000e-2
	7.500960000000000e+3	1.797820000000000e-2		7.500960000000000e+3	3.806260000000000e-2
	7.521120000000000e+3	7.296090000000000e-3		7.521120000000000e+3	1.687670000000000e-2
	7.541280000000000e+3	4.096820000000000e-6		7.541280000000000e+3	4.024700000000000e-4
	7.561450000000000e+3	1.923480000000000e-3		7.561450000000000e+3	1.275690000000000e-2
	7.581610000000000e+3	1.247400000000000e-2		7.581610000000000e+3	3.812090000000000e-2
	7.601780000000000e+3	1.387900000000000e-2		7.601780000000000e+3	3.063680000000000e-2
	7.621940000000000e+3	8.116630000000000e-3		7.621940000000000e+3	1.779320000000000e-3
	7.642100000000000e+3	1.670950000000000e-5		7.642100000000000e+3	5.608040000000000e-3
	7.662270000000000e+3	4.669670000000000e-3		7.662270000000000e+3	2.771260000000000e-2
	7.682430000000000e+3	1.077330000000000e-2		7.682430000000000e+3	3.063120000000000e-2
	7.702600000000000e+3	1.312280000000000e-2		7.702600000000000e+3	1.007810000000000e-2
	7.722760000000000e+3	5.860850000000000e-3		7.722760000000000e+3	1.601980000000000e-4
	7.742920000000000e+3	2.021500000000000e-6		7.742920000000000e+3	1.084200000000000e-2
	7.763090000000000e+3	2.914980000000000e-3		7.763090000000000e+3	2.569210000000000e-2
	7.783250000000000e+3	2.131080000000000e-2		7.783250000000000e+3	2.957850000000000e-2
	7.803410000000000e+3	6.657010000000000e-3		7.803410000000000e+3	6.486450000000000e-3
	7.823580000000000e+3	4.698150000000000e-3		7.823580000000000e+3	5.352560000000000e-3
	7.843740000000000e+3	6.587370000000001e-5		7.843740000000000e+3	3.089060000000000e-2
	7.863910000000000e+3	1.842070000000000e-3		7.863910000000000e+3	3.379480000000000e-2
	7.884070000000000e+3	1.650320000000000e-2		7.884070000000000e+3	1.099750000000000e-2
	7.904230000000000e+3	1.032650000000000e-2		7.904230000000000e+3	1.254930000000000e-5
	7.924400000000000e+3	7.902990000000000e-3		7.924400000000000e+3	1.234930000000000e-2
	7.944560000000000e+3	6.371560000000001e-4		7.944560000000000e+3	4.314220000000000e-2
	7.964730000000000e+3	9.485360000000000e-3		7.964730000000000e+3	3.177270000000000e-2
	7.984890000000000e+3	5.910100000000000e-3		7.984890000000000e+3	3.053110000000000e-3
	8.005050000000000e+3	8.405980000000000e-3		8.005050000000000e+3	8.694900000000000e-3
	8.025220000000000e+3	2.783700000000000e-2		8.025220000000000e+3	3.531650000000000e-2
	8.045380000000000e+3	1.292180000000000e-2		8.045380000000000e+3	3.766070000000000e-2
	8.065540000000000e+3	5.838270000000000e-4		8.065540000000000e+3	9.365400000000000e-3
	8.085710000000000e+3	3.752150000000000e-2		8.085710000000000e+3	7.655590000000000e-4
	8.105870000000000e+3	1.220510000000000e-2		8.105870000000000e+3	2.090130000000000e-2
	8.126040000000000e+3	4.019650000000000e-4		8.126040000000000e+3	3.562610000000000e-2
	8.146200000000000e+3	4.967250000000000e-3		8.146200000000000e+3	2.905580000000000e-2
	8.166360000000000e+3	7.718680000000000e-3		8.166360000000000e+3	6.334850000000000e-4
	8.186530000000000e+3	1.619200000000000e-2		8.186530000000000e+3	8.486050000000000e-3
	8.206690000000000e+3	3.237040000000000e-3		8.206690000000000e+3	3.848430000000000e-2
	8.226860000000000e+3	1.276570000000000e-3		8.226860000000000e+3	3.335150000000000e-2
	8.247020000000000e+3	1.927290000000000e-3		8.247020000000000e+3	9.919040000000000e-3
	8.267180000000000e+3	6.667040000000000e-3		8.267180000000000e+3	1.490940000000000e-3
	8.287350000000000e+3	1.814640000000000e-2		8.287350000000000e+3	2.861430000000000e-2
	8.307510000000000e+3	4.662380000000000e-3		8.307510000000000e+3	7.854560000000000e-2
	8.327670000000000e+3	7.010790000000000e-4		8.327670000000000e+3	4.698820000000000e-6
	8.347840000000000e+3	5.922190000000000e-3		8.347840000000000e+3	3.387370000000000e-3
	8.368000000000000e+3	3.345750000000000e-3		8.368000000000000e+3	8.934940000000000e-3
	8.388170000000000e+3	1.550070000000000e-2		8.388170000000000e+3	3.185010000000000e-2
	8.408330000000000e+3	6.253930000000001e-3		8.408330000000000e+3	3.136260000000000e-2
	8.428490000000000e+3	2.845090000000000e-4		8.428490000000000e+3	5.166250000000000e-3
	8.448660000000000e+3	3.221270000000000e-3		8.448660000000000e+3	2.408000000000000e-3
	8.468820000000000e+3	1.056640000000000e-2		8.468820000000000e+3	2.639640000000000e-2
	8.488990000000000e+3	1.282320000000000e-2		8.488990000000000e+3	3.281890000000000e-2
	8.509150000000000e+3	4.349550000000000e-3		8.509150000000000e+3	1.506840000000000e-2
	8.529310000000000e+3	1.028340000000000e-4		8.529310000000000e+3	5.840030000000000e-5
	8.549480000000000e+3	4.543730000000000e-3		8.549480000000000e+3	1.364290000000000e-2
	8.569640000000000e+3	1.175950000000000e-2		8.569640000000000e+3	3.366870000000000e-2
	8.589810000000000e+3	1.263080000000000e-2		8.589810000000000e+3	2.239370000000000e-2
	8.609970000000000e+3	1.809700000000000e-3		8.609970000000000e+3	4.855700000000000e-3
	8.630129999999998e+3	3.958160000000000e-6		8.630129999999998e+3	5.049260000000000e-3
	8.650300000000000e+3	4.288490000000000e-3		8.650300000000000e+3	2.037550000000000e-2
	8.670459999999998e+3	1.109370000000000e-2		8.670459999999998e+3	3.237760000000000e-2
	8.690620000000002e+3	1.119090000000000e-2		8.690620000000002e+3	1.229330000000000e-2
	8.710790000000002e+3	2.763360000000000e-3		8.710790000000002e+3	2.092470000000000e-4
	8.730950000000000e+3	2.376470000000000e-4		8.730950000000000e+3	1.606310000000000e-2
	8.751120000000002e+3	6.485280000000000e-3		8.751120000000002e+3	3.052910000000000e-2
	8.771280000000000e+3	6.833710000000000e-3		8.771280000000000e+3	2.485250000000000e-2
	8.791440000000000e+3	1.832360000000000e-2		8.791440000000000e+3	3.710290000000000e-3
	8.811610000000000e+3	6.115580000000000e-4		8.811610000000000e+3	4.487320000000000e-3
	8.831770000000000e+3	8.152430000000000e-4		8.831770000000000e+3	2.751240000000000e-2
	8.851940000000000e+3	7.087550000000000e-3		8.851940000000000e+3	3.172030000000000e-2
	8.872100000000000e+3	8.502260000000000e-3		8.872100000000000e+3	1.387200000000000e-2
	8.892260000000000e+3	9.266980000000000e-3		8.892260000000000e+3	8.442870000000000e-4
	8.912430000000000e+3	6.203230000000000e-4		8.912430000000000e+3	1.596550000000000e-2
	8.932590000000000e+3	9.573000000000000e-5		8.932590000000000e+3	3.279970000000000e-2
	8.952750000000000e+3	8.883980000000000e-3		8.952750000000000e+3	1.534070000000000e-2
	8.972920000000000e+3	1.011240000000000e-2		8.972920000000000e+3	3.961860000000000e-3
	8.993080000000000e+3	1.205490000000000e-2		8.993080000000000e+3	5.607040000000000e-3
	9.013250000000000e+3	9.559489999999998e-7		9.013250000000000e+3	2.788870000000000e-2
	9.033410000000000e+3	1.322210000000000e-3		9.033410000000000e+3	2.909860000000000e-2
	9.053570000000000e+3	6.949010000000000e-3		9.053570000000000e+3	1.071140000000000e-2
	9.073740000000000e+3	1.070930000000000e-2		9.073740000000000e+3	5.408280000000000e-4
	9.093900000000000e+3	6.883980000000000e-3		9.093900000000000e+3	1.778700000000000e-2
	9.114070000000000e+3	1.818620000000000e-4		9.114070000000000e+3	3.197770000000000e-2
	9.134230000000000e+3	2.069780000000000e-3		9.134230000000000e+3	1.857240000000000e-2
	9.154390000000000e+3	9.062970000000000e-3		9.154390000000000e+3	1.708120000000000e-3
	9.174560000000000e+3	1.034310000000000e-2		9.174560000000000e+3	6.765050000000000e-3
	9.194720000000000e+3	4.909930000000000e-3		9.194720000000000e+3	2.865950000000000e-2
	9.214879999999998e+3	1.003130000000000e-5		9.214879999999998e+3	3.114070000000000e-2
	9.235050000000000e+3	2.526600000000000e-3		9.235050000000000e+3	9.158740000000000e-3
	9.255209999999998e+3	7.721840000000000e-3		9.255209999999998e+3	2.629440000000000e-3
	9.275379999999998e+3	7.811740000000000e-3		9.275379999999998e+3	1.670260000000000e-2
	9.295540000000002e+3	5.164600000000000e-3		9.295540000000002e+3	3.432370000000000e-2
	9.315700000000000e+3	1.871180000000000e-5		9.315700000000000e+3	1.676070000000000e-2
	9.335870000000002e+3	2.311450000000000e-3		9.335870000000002e+3	5.527489999999999e-4
	9.356030000000000e+3	9.221160000000002e-3		9.356030000000000e+3	1.183210000000000e-2
	9.376200000000000e+3	9.540060000000000e-3		9.376200000000000e+3	2.259150000000000e-2
	9.396360000000000e+3	4.531570000000000e-3		9.396360000000000e+3	2.945060000000000e-2
	9.416520000000000e+3	1.341040000000000e-3		9.416520000000000e+3	6.054500000000000e-3
	9.436690000000000e+3	1.214280000000000e-3		9.436690000000000e+3	1.727750000000000e-3
	9.456850000000000e+3	1.125540000000000e-2		9.456850000000000e+3	2.500800000000000e-2
	9.477020000000000e+3	7.486020000000000e-3		9.477020000000000e+3	2.305650000000000e-2
	9.497180000000000e+3	2.681880000000000e-3		9.497180000000000e+3	1.929150000000000e-2
	9.517340000000000e+3	1.875130000000000e-4		9.517340000000000e+3	2.613670000000000e-4
	9.537510000000000e+3	4.110990000000000e-3		9.537510000000000e+3	1.126770000000000e-2
	9.557670000000000e+3	9.786460000000000e-3		9.557670000000000e+3	3.321870000000000e-2
	9.577830000000000e+3	7.923130000000000e-3		9.577830000000000e+3	2.168540000000000e-2
	9.598000000000000e+3	1.659900000000000e-3		9.598000000000000e+3	5.208850000000000e-3
	9.618160000000000e+3	3.373290000000000e-4		9.618160000000000e+3	3.458630000000000e-3
	9.638330000000000e+3	5.117720000000000e-3		9.638330000000000e+3	2.119880000000000e-2
	9.658490000000000e+3	9.529920000000000e-3		9.658490000000000e+3	3.182670000000000e-2
	9.678650000000000e+3	9.067570000000000e-3		9.678650000000000e+3	1.036000000000000e-2
	9.698820000000000e+3	1.186380000000000e-3		9.698820000000000e+3	9.973770000000000e-4
	9.718980000000000e+3	1.512860000000000e-3		9.718980000000000e+3	1.958750000000000e-2
	9.739150000000000e+3	6.026260000000000e-3		9.739150000000000e+3	2.893480000000000e-2
	9.759310000000000e+3	1.300370000000000e-2		9.759310000000000e+3	2.317590000000000e-2
	9.779470000000000e+3	4.506410000000000e-3		9.779470000000000e+3	2.320460000000000e-3
	9.799640000000000e+3	2.674170000000000e-4		9.799640000000000e+3	3.354570000000000e-3
	9.819800000000000e+3	2.437140000000000e-3		9.819800000000000e+3	3.134230000000000e-2
	9.839959999999998e+3	6.261250000000000e-3		9.839959999999998e+3	2.322900000000000e-2
	9.860129999999998e+3	7.085930000000000e-3		9.860129999999998e+3	1.028220000000000e-2
	9.880290000000002e+3	3.809630000000000e-3		9.880290000000002e+3	1.693210000000000e-4
	9.900459999999998e+3	3.442300000000000e-4		9.900459999999998e+3	1.278210000000000e-2
	9.920620000000002e+3	1.637530000000000e-3		9.920620000000002e+3	3.004660000000000e-2
	9.940780000000000e+3	6.623130000000000e-3		9.940780000000000e+3	2.069110000000000e-2
	9.960950000000000e+3	8.941150000000000e-3		9.960950000000000e+3	3.096750000000000e-3
	9.981110000000000e+3	3.216430000000000e-3		9.981110000000000e+3	1.039130000000000e-2
	1.000130000000000e+4	8.634510000000000e-5		1.000130000000000e+4	2.113730000000000e-2
	1.002140000000000e+4	2.366560000000000e-3		1.002140000000000e+4	2.756300000000000e-2
	1.004160000000000e+4	7.080120000000000e-3		1.004160000000000e+4	7.773910000000000e-3
	1.006180000000000e+4	7.750360000000000e-3		1.006180000000000e+4	5.279500000000000e-4
	1.008190000000000e+4	2.907590000000000e-3		1.008190000000000e+4	1.692840000000000e-2
	1.010210000000000e+4	1.546950000000000e-6		1.010210000000000e+4	2.847150000000000e-2
	1.012230000000000e+4	2.785530000000000e-3		1.012230000000000e+4	1.639670000000000e-2
	1.014240000000000e+4	6.612540000000000e-3		1.014240000000000e+4	7.443420000000000e-4
	1.016260000000000e+4	7.713750000000000e-3		1.016260000000000e+4	6.996560000000000e-3
	1.018280000000000e+4	2.298780000000000e-3		1.018280000000000e+4	2.350560000000000e-2
	1.020290000000000e+4	4.215560000000000e-5		1.020290000000000e+4	2.501510000000000e-2
	1.022310000000000e+4	3.226680000000000e-3		1.022310000000000e+4	6.060260000000000e-3
	1.024320000000000e+4	7.692760000000000e-3		1.024320000000000e+4	8.232490000000000e-4
	1.026340000000000e+4	6.728370000000000e-3		1.026340000000000e+4	1.629020000000000e-2
	1.028360000000000e+4	1.563440000000000e-3		1.028360000000000e+4	3.103360000000000e-2
	1.030370000000000e+4	9.384830000000000e-5		1.030370000000000e+4	1.374910000000000e-2
	1.032390000000000e+4	4.250050000000000e-3		1.032390000000000e+4	4.787280000000000e-4
	1.034410000000000e+4	7.854290000000000e-3		1.034410000000000e+4	1.078440000000000e-2
	1.036420000000000e+4	6.031290000000000e-3		1.036420000000000e+4	1.922980000000000e-2
	1.038440000000000e+4	7.209530000000000e-4		1.038440000000000e+4	2.576010000000000e-2
	1.040460000000000e+4	1.338910000000000e-4		1.040460000000000e+4	4.951100000000000e-3
	1.042470000000000e+4	4.971590000000000e-3		1.042470000000000e+4	1.659900000000000e-3
	1.044490000000000e+4	7.441620000000000e-3		1.044490000000000e+4	1.867280000000000e-2
	1.046500000000000e+4	5.359630000000000e-3		1.046500000000000e+4	2.651330000000000e-2
	1.048520000000000e+4	5.409990000000000e-4		1.048520000000000e+4	1.595020000000000e-2
	1.050540000000000e+4	5.974630000000000e-4		1.050540000000000e+4	1.029660000000000e-3
	1.052550000000000e+4	5.001660000000000e-3		1.052550000000000e+4	2.379780000000000e-3
	1.054570000000000e+4	5.356889999999999e-3		1.054570000000000e+4	2.844380000000000e-2
	1.056590000000000e+4	6.486060000000000e-3		1.056590000000000e+4	1.896530000000000e-2
	1.058600000000000e+4	3.724750000000000e-4		1.058600000000000e+4	1.209120000000000e-2
	1.060620000000000e+4	7.851820000000000e-4		1.060620000000000e+4	6.941650000000000e-3
	1.062640000000000e+4	6.078880000000000e-3		1.062640000000000e+4	1.778000000000000e-2
	1.064650000000000e+4	7.558200000000000e-3		1.064650000000000e+4	3.182130000000000e-2
	1.066670000000000e+4	3.644320000000000e-3		1.066670000000000e+4	1.013520000000000e-2
	1.068680000000000e+4	1.753760000000000e-4		1.068680000000000e+4	7.067230000000000e-6
	1.070700000000000e+4	1.397150000000000e-3		1.070700000000000e+4	1.455800000000000e-2
	1.072720000000000e+4	5.259250000000000e-3		1.072720000000000e+4	2.485790000000000e-2
	1.074730000000000e+4	7.333860000000000e-3		1.074730000000000e+4	1.962920000000000e-2
	1.076750000000000e+4	3.169920000000000e-3		1.076750000000000e+4	2.566780000000000e-3
	1.078770000000000e+4	1.061600000000000e-4		1.078770000000000e+4	3.652130000000000e-3
	1.080780000000000e+4	1.703670000000000e-3		1.080780000000000e+4	2.450910000000000e-2
	1.082800000000000e+4	6.780820000000000e-3		1.082800000000000e+4	2.478640000000000e-2
	1.084820000000000e+4	6.461899999999999e-3		1.084820000000000e+4	9.153400000000000e-3
	1.086830000000000e+4	2.759840000000000e-3		1.086830000000000e+4	4.436750000000000e-4
	1.088850000000000e+4	1.675860000000000e-6		1.088850000000000e+4	7.638310000000000e-3
	1.090860000000000e+4	2.285930000000000e-3		1.090860000000000e+4	6.020910000000000e-2
	1.092880000000000e+4	6.904030000000000e-3		1.092880000000000e+4	2.280380000000000e-3
	1.094900000000000e+4	6.226540000000000e-3		1.094900000000000e+4	2.557050000000000e-3
	1.096910000000000e+4	1.959890000000000e-3		1.096910000000000e+4	4.910240000000000e-3
	1.098930000000000e+4	1.022860000000000e-5		1.098930000000000e+4	1.982950000000000e-2
	1.100950000000000e+4	3.426550000000000e-3		1.100950000000000e+4	2.225930000000000e-2
	1.102960000000000e+4	6.335630000000000e-3		1.102960000000000e+4	6.198990000000000e-3
	1.104980000000000e+4	5.532780000000000e-3		1.104980000000000e+4	3.678420000000000e-4
	1.107000000000000e+4	1.552910000000000e-3		1.107000000000000e+4	1.353200000000000e-2
	1.109010000000000e+4	1.056280000000000e-4		1.109010000000000e+4	2.347380000000000e-2
	1.111030000000000e+4	3.603150000000000e-3		1.111030000000000e+4	1.522230000000000e-2
	1.113050000000000e+4	6.756310000000000e-3		1.113050000000000e+4	8.740640000000000e-4
	1.115060000000000e+4	5.364040000000000e-3		1.115060000000000e+4	5.910070000000000e-3
	1.117080000000000e+4	1.070000000000000e-3		1.117080000000000e+4	2.272770000000000e-2
	1.119090000000000e+4	3.656060000000000e-4		1.119090000000000e+4	2.171250000000000e-2
	1.121110000000000e+4	4.628610000000000e-3		1.121110000000000e+4	5.017070000000000e-3
	1.123130000000000e+4	7.370730000000000e-3		1.123130000000000e+4	9.046480000000000e-4
	1.125140000000000e+4	2.676960000000000e-3		1.125140000000000e+4	1.550240000000000e-2
	1.127160000000000e+4	8.775530000000000e-4		1.127160000000000e+4	2.456630000000000e-2
	1.129180000000000e+4	4.012820000000000e-4		1.129180000000000e+4	1.231680000000000e-2
	1.131190000000000e+4	4.382460000000000e-3		1.131190000000000e+4	1.834380000000000e-4
	1.133210000000000e+4	6.434210000000000e-3		1.133210000000000e+4	7.219380000000000e-3
	1.135230000000000e+4	3.927789999999999e-3		1.135230000000000e+4	2.000610000000000e-2
	1.137240000000000e+4	4.546340000000000e-4		1.137240000000000e+4	2.171120000000000e-2
	1.139260000000000e+4	9.086900000000000e-4		1.139260000000000e+4	3.592110000000000e-3
	1.141270000000000e+4	4.738830000000000e-3		1.141270000000000e+4	1.536680000000000e-3
	1.143290000000000e+4	6.161380000000000e-3		1.143290000000000e+4	1.654340000000000e-2
	1.145310000000000e+4	3.753250000000000e-3		1.145310000000000e+4	2.179930000000000e-2
	1.147320000000000e+4	1.853080000000000e-4		1.147320000000000e+4	1.116960000000000e-2
	1.149340000000000e+4	1.502530000000000e-3		1.149340000000000e+4	1.198040000000000e-4
	1.151360000000000e+4	5.024710000000000e-3		1.151360000000000e+4	8.977930000000000e-3
	1.153370000000000e+4	5.975170000000000e-3		1.153370000000000e+4	2.154080000000000e-2
	1.155390000000000e+4	2.804010000000000e-3		1.155390000000000e+4	1.740510000000000e-2
	1.157410000000000e+4	6.523169999999999e-5		1.157410000000000e+4	4.088050000000000e-3
	1.159420000000000e+4	1.725030000000000e-3		1.159420000000000e+4	3.197670000000000e-3
	1.161440000000000e+4	5.671240000000000e-3		1.161440000000000e+4	1.680840000000000e-2
	1.163450000000000e+4	5.537960000000000e-3		1.163450000000000e+4	2.197090000000000e-2
	1.165470000000000e+4	2.333190000000000e-3		1.165470000000000e+4	9.027270000000000e-3
	1.167490000000000e+4	9.585310000000000e-7		1.167490000000000e+4	1.182570000000000e-6
	1.169500000000000e+4	2.190430000000000e-3		1.169500000000000e+4	1.014080000000000e-2
	1.171520000000000e+4	5.772450000000000e-3		1.171520000000000e+4	2.003410000000000e-2
	1.173540000000000e+4	5.449880000000000e-3		1.173540000000000e+4	1.706600000000000e-2
	1.175550000000000e+4	1.807200000000000e-3		1.175550000000000e+4	2.223900000000000e-3
	1.177570000000000e+4	6.795900000000001e-5		1.177570000000000e+4	3.041830000000000e-3
	1.179590000000000e+4	2.824560000000000e-3		1.179590000000000e+4	1.769530000000000e-2
	1.181600000000000e+4	5.286030000000000e-3		1.181600000000000e+4	2.160630000000000e-2
	1.183620000000000e+4	4.888230000000000e-3		1.183620000000000e+4	8.245950000000000e-3
	1.185640000000000e+4	1.305500000000000e-3		1.185640000000000e+4	1.083740000000000e-4
	1.187650000000000e+4	1.460150000000000e-4		1.187650000000000e+4	1.149900000000000e-2
	1.189670000000000e+4	3.115200000000000e-3		1.189670000000000e+4	2.169940000000000e-2
	1.191680000000000e+4	5.399980000000001e-3		1.191680000000000e+4	1.490640000000000e-2
	1.193700000000000e+4	4.239310000000000e-3		1.193700000000000e+4	1.232970000000000e-3
	1.195720000000000e+4	1.137290000000000e-3		1.195720000000000e+4	4.120470000000000e-3
	1.197730000000000e+4	4.022850000000000e-4		1.197730000000000e+4	1.790640000000000e-2
	1.199750000000000e+4	3.129490000000000e-3		1.199750000000000e+4	2.042720000000000e-2
	1.201770000000000e+4	3.926710000000000e-3		1.201770000000000e+4	6.795920000000001e-3
	1.203780000000000e+4	6.920330000000000e-3		1.203780000000000e+4	4.080320000000000e-4
	1.205800000000000e+4	9.172610000000000e-4		1.205800000000000e+4	1.238680000000000e-2
	1.207820000000000e+4	9.192070000000000e-4		1.207820000000000e+4	2.127710000000000e-2
	1.209830000000000e+4	5.160180000000000e-3		1.209830000000000e+4	1.330980000000000e-2
	1.211850000000000e+4	5.699620000000000e-3		1.211850000000000e+4	9.034240000000000e-4
	1.213860000000000e+4	3.401180000000000e-3		1.213860000000000e+4	5.223670000000000e-3
	1.215880000000000e+4	2.328440000000000e-4		1.215880000000000e+4	2.021460000000000e-2
	1.217900000000000e+4	1.075170000000000e-3		1.217900000000000e+4	1.885140000000000e-2
	1.219910000000000e+4	4.297690000000000e-3		1.219910000000000e+4	5.280400000000000e-3
	1.221930000000000e+4	5.381390000000000e-3		1.221930000000000e+4	1.096150000000000e-3
	1.223950000000000e+4	2.887410000000000e-3		1.223950000000000e+4	1.297130000000000e-2
	1.225960000000000e+4	1.048350000000000e-4		1.225960000000000e+4	2.113270000000000e-2
	1.227980000000000e+4	1.127200000000000e-3		1.227980000000000e+4	1.136170000000000e-2
	1.230000000000000e+4	4.785240000000000e-3		1.230000000000000e+4	3.712230000000000e-4
	1.232010000000000e+4	5.177420000000000e-3		1.232010000000000e+4	6.665360000000000e-3
	1.234030000000000e+4	2.533400000000000e-3		1.234030000000000e+4	1.893800000000000e-2
	1.236040000000000e+4	2.739840000000000e-5		1.236040000000000e+4	1.738500000000000e-2
	1.238060000000000e+4	1.571400000000000e-3		1.238060000000000e+4	4.087350000000000e-3
	1.240080000000000e+4	5.056899999999999e-3		1.240080000000000e+4	1.022570000000000e-3
	1.242090000000000e+4	4.887990000000000e-3		1.242090000000000e+4	1.555240000000000e-2
	1.244110000000000e+4	2.212600000000000e-3		1.244110000000000e+4	2.087890000000000e-2
