VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	VAR16	VAR17	VAR18	VAR19	VAR20	VAR21	VAR22	VAR23	VAR24
3.119999731680020e+2	-8.151270769000000e-1	3.119999731680020e+2	-5.429222912000000e-1	3.119999731680020e+2	-2.316222863000000e-1	3.119999731680020e+2	-2.092638293000000e-1	3.119999731680020e+2	-1.513476600000008e-3	3.119999731680020e+2	9.119543799999990e-3	3.119999731680020e+2	2.130527289999998e-2	3.119999731680020e+2	3.457041999999999e-2	3.119999731680020e+2	2.531543199000000e-1	3.119999731680020e+2	2.705706572000000e-1	3.119999731680020e+2	6.534387442000000e-1	3.119999731680020e+2	7.051557572000000e-1
3.129999730820017e+2	-8.116343741000000e-1	3.129999730820017e+2	-5.557586087000001e-1	3.129999730820017e+2	-2.288105954000000e-1	3.129999730820017e+2	-2.032485962000000e-1	3.129999730820017e+2	1.646189399999998e-3	3.129999730820017e+2	9.596167699999990e-3	3.129999730820017e+2	1.934300200000000e-2	3.129999730820017e+2	3.516471360000000e-2	3.129999730820017e+2	2.521679628000000e-1	3.129999730820017e+2	2.673074735000000e-1	3.129999730820017e+2	6.423084937000000e-1	3.129999730820017e+2	7.037061716999999e-1
3.139999729960014e+2	-8.081347871000000e-1	3.139999729960014e+2	-5.644053753000000e-1	3.139999729960014e+2	-2.252167802000000e-1	3.139999729960014e+2	-1.998872905000000e-1	3.139999729960014e+2	4.263489299999978e-3	3.139999729960014e+2	1.124930310000000e-2	3.139999729960014e+2	1.861765409999999e-2	3.139999729960014e+2	3.492564929999999e-2	3.139999729960014e+2	2.503380304000000e-1	3.139999729960014e+2	2.675947567000000e-1	3.139999729960014e+2	6.215023128000000e-1	3.139999729960014e+2	7.151832681000000e-1
3.149999729100011e+2	-8.051945017000000e-1	3.149999729100011e+2	-5.683109082000000e-1	3.149999729100011e+2	-2.212147606000000e-1	3.149999729100011e+2	-1.996915146000000e-1	3.149999729100011e+2	5.762063799999994e-3	3.149999729100011e+2	1.415807659999999e-2	3.149999729100011e+2	1.927774969999998e-2	3.149999729100011e+2	3.375181799999999e-2	3.149999729100011e+2	2.498436955000000e-1	3.149999729100011e+2	2.695111406000000e-1	3.149999729100011e+2	6.011610691000000e-1	3.149999729100011e+2	7.290474705000000e-1
3.159999728240033e+2	-8.034080020000000e-1	3.159999728240033e+2	-5.677726672000000e-1	3.159999728240033e+2	-2.172503997000000e-1	3.159999728240033e+2	-2.023152660000000e-1	3.159999728240033e+2	6.137012099999978e-3	3.159999728240033e+2	1.693622030000000e-2	3.159999728240033e+2	2.118353530000000e-2	3.159999728240033e+2	3.261689709999999e-2	3.159999728240033e+2	2.521603358000000e-1	3.159999728240033e+2	2.711781232000000e-1	3.159999728240033e+2	5.853556236999999e-1	3.159999728240033e+2	7.403267502000000e-1
3.169999727380030e+2	-8.027424998000000e-1	3.169999727380030e+2	-5.630435964000000e-1	3.169999727380030e+2	-2.142607009000000e-1	3.169999727380030e+2	-2.057476987000000e-1	3.169999727380030e+2	6.084747199999990e-3	3.169999727380030e+2	1.759228609999999e-2	3.169999727380030e+2	2.412326839999998e-2	3.169999727380030e+2	3.345141149999999e-2	3.169999727380030e+2	2.572834346000000e-1	3.169999727380030e+2	2.719185726000000e-1	3.169999727380030e+2	5.759565822000000e-1	3.169999727380030e+2	7.470298521000000e-1
3.179999726520027e+2	-8.032097499000000e-1	3.179999726520027e+2	-5.548857391000001e-1	3.179999726520027e+2	-2.148089552000000e-1	3.179999726520027e+2	-2.060116629000000e-1	3.179999726520027e+2	6.304655699999994e-3	3.179999726520027e+2	1.602282689999998e-2	3.179999726520027e+2	2.753585949999998e-2	3.179999726520027e+2	3.643540429999998e-2	3.179999726520027e+2	2.639510111000000e-1	3.179999726520027e+2	2.716228271000000e-1	3.179999726520027e+2	5.737297974000000e-1	3.179999726520027e+2	7.478493901000000e-1
3.189999725660024e+2	-8.047661347000000e-1	3.189999725660024e+2	-5.440736823000000e-1	3.189999725660024e+2	-2.180069737000000e-1	3.189999725660024e+2	-2.026220588000000e-1	3.189999725660024e+2	7.063229599999998e-3	3.189999725660024e+2	1.434648949999998e-2	3.189999725660024e+2	3.040794029999999e-2	3.189999725660024e+2	3.995237019999999e-2	3.189999725660024e+2	2.675872630000000e-1	3.189999725660024e+2	2.731497625000000e-1	3.189999725660024e+2	5.788291419000000e-1	3.189999725660024e+2	7.423329435000000e-1
3.199999724800022e+2	-8.074043891000000e-1	3.199999724800022e+2	-5.313082197000000e-1	3.199999724800022e+2	-2.199981471000000e-1	3.199999724800022e+2	-1.983813258000000e-1	3.199999724800022e+2	8.205260599999986e-3	3.199999724800022e+2	1.423536389999999e-2	3.199999724800022e+2	3.193833949999998e-2	3.199999724800022e+2	4.280888419999999e-2	3.199999724800022e+2	2.657673167000000e-1	3.199999724800022e+2	2.773874044000000e-1	3.199999724800022e+2	5.908498941000000e-1	3.199999724800022e+2	7.306952265000000e-1
3.209999723940019e+2	-8.112041295000000e-1	3.209999723940019e+2	-5.174783834000000e-1	3.209999723940019e+2	-2.193602630000000e-1	3.209999723940019e+2	-1.944908673000000e-1	3.209999723940019e+2	9.513381299999984e-3	3.209999723940019e+2	1.579068749999998e-2	3.209999723940019e+2	3.182241129999999e-2	3.209999723940019e+2	4.444562009999998e-2	3.209999723940019e+2	2.610072782000000e-1	3.209999723940019e+2	2.806533526000000e-1	3.209999723940019e+2	6.086707026000000e-1	3.209999723940019e+2	7.135285462999999e-1
3.219999723080016e+2	-8.155951977000000e-1	3.219999723080016e+2	-5.028089010000000e-1	3.219999723080016e+2	-2.157841616000000e-1	3.219999723080016e+2	-1.913911857000000e-1	3.219999723080016e+2	1.099314550000000e-2	3.219999723080016e+2	1.834379909999998e-2	3.219999723080016e+2	3.051087849999999e-2	3.219999723080016e+2	4.512632449999999e-2	3.219999723080016e+2	2.550522718000000e-1	3.219999723080016e+2	2.813448077000000e-1	3.219999723080016e+2	6.310525602000000e-1	3.219999723080016e+2	6.925157599000000e-1
3.229999722220013e+2	-8.199197102000000e-1	3.229999722220013e+2	-4.876848211000000e-1	3.229999722220013e+2	-2.101161553000000e-1	3.229999722220013e+2	-1.898219578000000e-1	3.229999722220013e+2	1.178437139999999e-2	3.229999722220013e+2	2.055712309999999e-2	3.229999722220013e+2	2.864044129999998e-2	3.229999722220013e+2	4.533660609999998e-2	3.229999722220013e+2	2.483915304000000e-1	3.229999722220013e+2	2.794416968000000e-1	3.229999722220013e+2	6.500235355000000e-1	3.229999722220013e+2	6.758627773000000e-1
3.239999721360035e+2	-8.235597008000000e-1	3.239999721360035e+2	-4.726103723000000e-1	3.239999721360035e+2	-2.039172003000000e-1	3.239999721360035e+2	-1.902309241000000e-1	3.239999721360035e+2	1.104244180000000e-2	3.239999721360035e+2	2.125485819999998e-2	3.239999721360035e+2	2.697536069999999e-2	3.239999721360035e+2	4.569874129999998e-2	3.239999721360035e+2	2.420913080000000e-1	3.239999721360035e+2	2.754164616000000e-1	3.239999721360035e+2	6.465534714000000e-1	3.239999721360035e+2	6.826460943000000e-1
3.249999720500031e+2	-8.257053181000000e-1	3.249999720500031e+2	-4.575597594000001e-1	3.249999720500031e+2	-1.994321216000000e-1	3.249999720500031e+2	-1.914634010000000e-1	3.249999720500031e+2	9.497047099999989e-3	3.249999720500031e+2	2.084757890000000e-2	3.249999720500031e+2	2.571688189999999e-2	3.249999720500031e+2	4.649233459999999e-2	3.249999720500031e+2	2.381381657000000e-1	3.249999720500031e+2	2.704515999000000e-1	3.249999720500031e+2	6.281766264999999e-1	3.249999720500031e+2	7.059897165000000e-1
3.259999719640029e+2	-8.266455324000000e-1	3.259999719640029e+2	-4.433795672000001e-1	3.259999719640029e+2	-2.000706587000000e-1	3.259999719640029e+2	-1.921482767000000e-1	3.259999719640029e+2	8.006325499999995e-3	3.259999719640029e+2	1.998313080000000e-2	3.259999719640029e+2	2.382813239999998e-2	3.259999719640029e+2	4.633064999999998e-2	3.259999719640029e+2	2.375556867000000e-1	3.259999719640029e+2	2.651380419000000e-1	3.259999719640029e+2	6.145353828000000e-1	3.259999719640029e+2	7.250105133000000e-1
3.269999718780026e+2	-8.266195469000000e-1	3.269999718780026e+2	-4.301513713000000e-1	3.269999718780026e+2	-2.051984648000000e-1	3.269999718780026e+2	-1.936195214000000e-1	3.269999718780026e+2	6.818004999999988e-3	3.269999718780026e+2	1.890019729999998e-2	3.269999718780026e+2	2.176351650000000e-2	3.269999718780026e+2	4.427054549999999e-2	3.269999718780026e+2	2.401219162000000e-1	3.269999718780026e+2	2.605057871000000e-1	3.269999718780026e+2	6.070071921000000e-1	3.269999718780026e+2	7.377993221000000e-1
3.279999717920023e+2	-8.259747515000000e-1	3.279999717920023e+2	-4.177701410000000e-1	3.279999717920023e+2	-2.113217488000000e-1	3.279999717920023e+2	-1.979597885000000e-1	3.279999717920023e+2	5.266640399999994e-3	3.279999717920023e+2	1.700137739999999e-2	3.279999717920023e+2	2.187212789999998e-2	3.279999717920023e+2	4.092273869999999e-2	3.279999717920023e+2	2.434250578000000e-1	3.279999717920023e+2	2.589843970000000e-1	3.279999717920023e+2	6.056620657000000e-1	3.279999717920023e+2	7.439712848000000e-1
3.289999717060020e+2	-8.257859413000000e-1	3.289999717060020e+2	-4.069650773000000e-1	3.289999717060020e+2	-2.169884218000000e-1	3.289999717060020e+2	-2.051334329000000e-1	3.289999717060020e+2	2.390195099999992e-3	3.289999717060020e+2	1.437469810000000e-2	3.289999717060020e+2	2.379663950000000e-2	3.289999717060020e+2	3.712525399999998e-2	3.289999717060020e+2	2.440474784000000e-1	3.289999717060020e+2	2.618518195000000e-1	3.289999717060020e+2	6.084917425000001e-1	3.289999717060020e+2	7.439224156000000e-1
3.299999716200018e+2	-8.260959449000000e-1	3.299999716200018e+2	-3.969883403000000e-1	3.299999716200018e+2	-2.211388175000000e-1	3.299999716200018e+2	-2.137205008000000e-1	3.299999716200018e+2	-1.208087900000016e-3	3.299999716200018e+2	1.244244799999999e-2	3.299999716200018e+2	2.515397769999998e-2	3.299999716200018e+2	3.383385069999999e-2	3.299999716200018e+2	2.423638624000000e-1	3.299999716200018e+2	2.668488952000000e-1	3.299999716200018e+2	6.130153777000000e-1	3.299999716200018e+2	7.407975648000000e-1
3.309999715340015e+2	-8.267654469000000e-1	3.309999715340015e+2	-3.869198240000000e-1	3.309999715340015e+2	-2.247176944000000e-1	3.309999715340015e+2	-2.204326908000000e-1	3.309999715340015e+2	-4.477497300000022e-3	3.309999715340015e+2	1.179656969999998e-2	3.309999715340015e+2	2.495370119999998e-2	3.309999715340015e+2	3.103197169999999e-2	3.309999715340015e+2	2.404116129000000e-1	3.309999715340015e+2	2.705520510000000e-1	3.309999715340015e+2	6.156910187000000e-1	3.309999715340015e+2	7.390779745000000e-1
3.319999714480036e+2	-8.278608671000000e-1	3.319999714480036e+2	-3.763336646999999e-1	3.319999714480036e+2	-2.299206545000000e-1	3.319999714480036e+2	-2.218865483000000e-1	3.319999714480036e+2	-7.131631500000013e-3	3.319999714480036e+2	1.261041529999998e-2	3.319999714480036e+2	2.348630950000000e-2	3.319999714480036e+2	2.758783329999999e-2	3.319999714480036e+2	2.386964687000000e-1	3.319999714480036e+2	2.713558263000000e-1	3.319999714480036e+2	6.137092872000001e-1	3.319999714480036e+2	7.419766558000000e-1
3.329999713620034e+2	-8.291523353000000e-1	3.329999713620034e+2	-3.646157326000000e-1	3.329999713620034e+2	-2.350001901000000e-1	3.329999713620034e+2	-2.190114036000000e-1	3.329999713620034e+2	-9.032176500000016e-3	3.329999713620034e+2	1.443842669999998e-2	3.329999713620034e+2	2.110368489999998e-2	3.329999713620034e+2	2.406321319999999e-2	3.329999713620034e+2	2.375115004000000e-1	3.329999713620034e+2	2.692451683000000e-1	3.329999713620034e+2	6.081015238000001e-1	3.329999713620034e+2	7.495263151000000e-1
3.339999712760031e+2	-8.305367257000000e-1	3.339999712760031e+2	-3.515832582000000e-1	3.339999712760031e+2	-2.374335260000000e-1	3.339999712760031e+2	-2.143812684000000e-1	3.339999712760031e+2	-1.007832750000001e-2	3.339999712760031e+2	1.413293729999998e-2	3.339999712760031e+2	1.844419309999998e-2	3.339999712760031e+2	2.349709829999999e-2	3.339999712760031e+2	2.371360405000000e-1	3.339999712760031e+2	2.649999947000000e-1	3.339999712760031e+2	6.024871757000000e-1	3.339999712760031e+2	7.588168975000000e-1
3.349999711900028e+2	-8.319660942000000e-1	3.349999711900028e+2	-3.374200178000000e-1	3.349999711900028e+2	-2.368918565000000e-1	3.349999711900028e+2	-2.088569310000000e-1	3.349999711900028e+2	-1.011816570000001e-2	3.349999711900028e+2	1.100153699999998e-2	3.349999711900028e+2	1.680685579999999e-2	3.349999711900028e+2	2.633075309999999e-2	3.349999711900028e+2	2.377370060000000e-1	3.349999711900028e+2	2.602306695000000e-1	3.349999711900028e+2	6.004187803000001e-1	3.349999711900028e+2	7.668347594000000e-1
3.359999711040025e+2	-8.338890521000000e-1	3.359999711040025e+2	-3.232341660000000e-1	3.359999711040025e+2	-2.342217936000000e-1	3.359999711040025e+2	-2.041654644000000e-1	3.359999711040025e+2	-9.948565800000003e-3	3.359999711040025e+2	8.019775399999984e-3	3.359999711040025e+2	1.572465969999998e-2	3.359999711040025e+2	2.906787499999999e-2	3.359999711040025e+2	2.378798285000000e-1	3.359999711040025e+2	2.566152931000000e-1	3.359999711040025e+2	6.035042039000000e-1	3.359999711040025e+2	7.713541771000000e-1
3.369999710180022e+2	-8.361667196000000e-1	3.369999710180022e+2	-3.096651376000000e-1	3.369999710180022e+2	-2.298700167000000e-1	3.369999710180022e+2	-2.012173969000000e-1	3.369999710180022e+2	-9.634472599999998e-3	3.369999710180022e+2	7.313335799999987e-3	3.369999710180022e+2	1.531389209999998e-2	3.369999710180022e+2	3.025975459999999e-2	3.369999710180022e+2	2.365892392000000e-1	3.369999710180022e+2	2.563215094000000e-1	3.369999710180022e+2	6.123922415000001e-1	3.369999710180022e+2	7.717034175000000e-1
3.379999709320019e+2	-8.385106162000000e-1	3.379999709320019e+2	-2.971721831000000e-1	3.379999709320019e+2	-2.242599405000000e-1	3.379999709320019e+2	-2.003016444000000e-1	3.379999709320019e+2	-8.770236700000018e-3	3.379999709320019e+2	8.849827399999982e-3	3.379999709320019e+2	1.607936929999998e-2	3.379999709320019e+2	3.005908629999998e-2	3.379999709320019e+2	2.349051143000000e-1	3.379999709320019e+2	2.592818758000000e-1	3.379999709320019e+2	6.266078339000000e-1	3.379999709320019e+2	7.680368428000000e-1
3.389999708460016e+2	-8.406690495000000e-1	3.389999708460016e+2	-2.860354022000000e-1	3.389999708460016e+2	-2.183032090000000e-1	3.389999708460016e+2	-2.013271621000000e-1	3.389999708460016e+2	-7.312586100000018e-3	3.389999708460016e+2	1.154042289999999e-2	3.389999708460016e+2	1.765722000000000e-2	3.389999708460016e+2	2.915410079999998e-2	3.389999708460016e+2	2.347170742000000e-1	3.389999708460016e+2	2.633149665000000e-1	3.389999708460016e+2	6.445692638000000e-1	3.389999708460016e+2	7.614141737000000e-1
3.399999707600014e+2	-8.422498416000000e-1	3.399999707600014e+2	-2.760671275000000e-1	3.399999707600014e+2	-2.135134327000000e-1	3.399999707600014e+2	-2.023531423000000e-1	3.399999707600014e+2	-5.185874300000004e-3	3.399999707600014e+2	1.432667250000000e-2	3.399999707600014e+2	1.958894230000000e-2	3.399999707600014e+2	2.925707429999999e-2	3.399999707600014e+2	2.372090123000000e-1	3.399999707600014e+2	2.670690377000000e-1	3.399999707600014e+2	6.636890504999999e-1	3.399999707600014e+2	7.541968300000000e-1
3.409999706740035e+2	-8.434772847000000e-1	3.409999706740035e+2	-2.676471835000000e-1	3.409999706740035e+2	-2.128534269000000e-1	3.409999706740035e+2	-2.005032433000000e-1	3.409999706740035e+2	-2.807437300000021e-3	3.409999706740035e+2	1.566167399999999e-2	3.409999706740035e+2	2.139107150000000e-2	3.409999706740035e+2	3.126420089999998e-2	3.409999706740035e+2	2.417896879000000e-1	3.409999706740035e+2	2.696110313000000e-1	3.409999706740035e+2	6.793133590000000e-1	3.409999706740035e+2	7.496570864000000e-1
3.419999705880032e+2	-8.440081790000000e-1	3.419999705880032e+2	-2.604438802000000e-1	3.419999705880032e+2	-2.155609308000000e-1	3.419999705880032e+2	-1.956957805000000e-1	3.419999705880032e+2	-4.552979999999929e-5	3.419999705880032e+2	1.581165009999999e-2	3.419999705880032e+2	2.300249939999999e-2	3.419999705880032e+2	3.488310369999999e-2	3.419999705880032e+2	2.473604619000000e-1	3.419999705880032e+2	2.710349904000000e-1	3.419999705880032e+2	6.873815049999999e-1	3.419999705880032e+2	7.517647730000000e-1
3.429999705020030e+2	-8.435281674000000e-1	3.429999705020030e+2	-2.544461159000000e-1	3.429999705020030e+2	-2.181553226000000e-1	3.429999705020030e+2	-1.904797051000000e-1	3.429999705020030e+2	3.428811699999978e-3	3.429999705020030e+2	1.631232499999999e-2	3.429999705020030e+2	2.397557789999999e-2	3.429999705020030e+2	3.903886799999999e-2	3.429999705020030e+2	2.524312522000000e-1	3.429999705020030e+2	2.719747476000000e-1	3.429999705020030e+2	6.881687719000000e-1	3.429999705020030e+2	7.601012912000000e-1
3.439999704160027e+2	-8.421128121000000e-1	3.439999704160027e+2	-2.501701461000000e-1	3.439999704160027e+2	-2.189887921000000e-1	3.439999704160027e+2	-1.862671345000000e-1	3.439999704160027e+2	7.641306099999995e-3	3.439999704160027e+2	1.763528879999998e-2	3.439999704160027e+2	2.411656660000000e-2	3.439999704160027e+2	4.269920609999998e-2	3.439999704160027e+2	2.553948212000000e-1	3.439999704160027e+2	2.729368116000000e-1	3.439999704160027e+2	6.858717036999999e-1	3.439999704160027e+2	7.697927585000000e-1
3.449999703300024e+2	-8.396230698000000e-1	3.449999703300024e+2	-2.474428061000000e-1	3.449999703300024e+2	-2.173702053000000e-1	3.449999703300024e+2	-1.835176185000000e-1	3.449999703300024e+2	1.247694210000000e-2	3.449999703300024e+2	1.870023369999998e-2	3.449999703300024e+2	2.465385249999999e-2	3.449999703300024e+2	4.552719039999998e-2	3.449999703300024e+2	2.557235806000000e-1	3.449999703300024e+2	2.739988587000000e-1	3.449999703300024e+2	6.841088493999999e-1	3.449999703300024e+2	7.773337107000000e-1
3.459999702440021e+2	-8.365590062000000e-1	3.459999702440021e+2	-2.465896366000000e-1	3.459999702440021e+2	-2.135696757000000e-1	3.459999702440021e+2	-1.822574145000000e-1	3.459999702440021e+2	1.568332500000000e-2	3.459999702440021e+2	1.966503779999998e-2	3.459999702440021e+2	2.658366459999999e-2	3.459999702440021e+2	4.771896409999998e-2	3.459999702440021e+2	2.538908619000000e-1	3.459999702440021e+2	2.744145350000000e-1	3.459999702440021e+2	6.831182421999999e-1	3.459999702440021e+2	7.817233639000000e-1
3.469999701580018e+2	-8.333950546000000e-1	3.469999701580018e+2	-2.474020183000000e-1	3.469999701580018e+2	-2.086635495000000e-1	3.469999701580018e+2	-1.813610083000000e-1	3.469999701580018e+2	1.545925060000000e-2	3.469999701580018e+2	2.232365069999998e-2	3.469999701580018e+2	2.916532219999998e-2	3.469999701580018e+2	5.020725599999999e-2	3.469999701580018e+2	2.511095890000000e-1	3.469999701580018e+2	2.737296484000000e-1	3.469999701580018e+2	6.812512825000000e-1	3.469999701580018e+2	7.842489961000000e-1
3.479999700720015e+2	-8.305674730000000e-1	3.479999700720015e+2	-2.490939361000000e-1	3.479999700720015e+2	-2.047710501000000e-1	3.479999700720015e+2	-1.789535763000000e-1	3.479999700720015e+2	1.413422160000000e-2	3.479999700720015e+2	2.488154849999999e-2	3.479999700720015e+2	3.150342579999998e-2	3.479999700720015e+2	5.348161759999999e-2	3.479999700720015e+2	2.485949959000000e-1	3.479999700720015e+2	2.718058742000000e-1	3.479999700720015e+2	6.761687265999999e-1	3.479999700720015e+2	7.868536190000000e-1
3.489999699860037e+2	-8.278663907000000e-1	3.489999699860037e+2	-2.497541868000000e-1	3.489999699860037e+2	-2.034006185000000e-1	3.489999699860037e+2	-1.741945473000000e-1	3.489999699860037e+2	1.432683029999998e-2	3.489999699860037e+2	2.530980669999999e-2	3.489999699860037e+2	3.340771489999998e-2	3.489999699860037e+2	5.688297639999999e-2	3.489999699860037e+2	2.474073039000000e-1	3.489999699860037e+2	2.686120678000000e-1	3.489999699860037e+2	6.671261360999999e-1	3.489999699860037e+2	7.909452139000000e-1
3.499999699000034e+2	-8.254583873000000e-1	3.499999699000034e+2	-2.479419192000000e-1	3.499999699000034e+2	-2.037248256000000e-1	3.499999699000034e+2	-1.684603935000000e-1	3.499999699000034e+2	1.657783739999999e-2	3.499999699000034e+2	2.460647440000000e-2	3.499999699000034e+2	3.441202239999999e-2	3.499999699000034e+2	5.950614289999999e-2	3.499999699000034e+2	2.483117262000000e-1	3.499999699000034e+2	2.643735199000000e-1	3.499999699000034e+2	6.546808534999999e-1	3.499999699000034e+2	7.954994332000000e-1
3.509999698140031e+2	-8.237082946000000e-1	3.509999698140031e+2	-2.423515430000000e-1	3.509999698140031e+2	-2.036656711000000e-1	3.509999698140031e+2	-1.636316253000000e-1	3.509999698140031e+2	2.082620820000000e-2	3.509999698140031e+2	2.427170979999998e-2	3.509999698140031e+2	3.459905579999999e-2	3.509999698140031e+2	6.132190699999999e-2	3.509999698140031e+2	2.513569660000000e-1	3.509999698140031e+2	2.601026682000000e-1	3.509999698140031e+2	6.404598463000000e-1	3.509999698140031e+2	7.980898524000000e-1
3.519999697280028e+2	-8.230635536000000e-1	3.519999697280028e+2	-2.320481228000000e-1	3.519999697280028e+2	-2.020418871000000e-1	3.519999697280028e+2	-1.610336689000000e-1	3.519999697280028e+2	2.428020209999998e-2	3.519999697280028e+2	2.630799739999999e-2	3.519999697280028e+2	3.467373639999999e-2	3.519999697280028e+2	6.253642809999998e-2	3.519999697280028e+2	2.528034115000000e-1	3.519999697280028e+2	2.594618455000000e-1	3.519999697280028e+2	6.266418736000000e-1	3.519999697280028e+2	7.960952506000000e-1
3.529999696420026e+2	-8.248816442000000e-1	3.529999696420026e+2	-2.180010147000000e-1	3.529999696420026e+2	-1.980190247000000e-1	3.529999696420026e+2	-1.606575179000000e-1	3.529999696420026e+2	2.610750049999999e-2	3.529999696420026e+2	3.051637219999999e-2	3.529999696420026e+2	3.621134619999999e-2	3.529999696420026e+2	6.378328549999999e-2	3.529999696420026e+2	2.513958029000000e-1	3.529999696420026e+2	2.640734289000000e-1	3.529999696420026e+2	6.145391377000000e-1	3.529999696420026e+2	7.865676419000000e-1
3.539999695560023e+2	-8.298352519000000e-1	3.539999695560023e+2	-2.016953134000000e-1	3.539999695560023e+2	-1.910507886000000e-1	3.539999695560023e+2	-1.616054327000000e-1	3.539999695560023e+2	2.816102559999999e-2	3.539999695560023e+2	3.503935169999998e-2	3.539999695560023e+2	3.993243349999999e-2	3.539999695560023e+2	6.558356989999998e-2	3.539999695560023e+2	2.509290072000000e-1	3.539999695560023e+2	2.706976871000000e-1	3.539999695560023e+2	6.056630453000000e-1	3.539999695560023e+2	7.684631691000000e-1
3.549999694700020e+2	-8.386164087000000e-1	3.549999694700020e+2	-1.869680369000000e-1	3.549999694700020e+2	-1.805981759000000e-1	3.549999694700020e+2	-1.628276514000000e-1	3.549999694700020e+2	3.076501169999998e-2	3.549999694700020e+2	3.836517559999998e-2	3.549999694700020e+2	4.558224439999998e-2	3.549999694700020e+2	6.765530389999999e-2	3.549999694700020e+2	2.530908743000000e-1	3.549999694700020e+2	2.768636581000000e-1	3.549999694700020e+2	6.005162466000000e-1	3.549999694700020e+2	7.418419663000000e-1
3.559999693840017e+2	-8.507648574000000e-1	3.559999693840017e+2	-1.767172953000000e-1	3.559999693840017e+2	-1.691941656000000e-1	3.559999693840017e+2	-1.592523391000000e-1	3.559999693840017e+2	3.449138849999998e-2	3.559999693840017e+2	4.000894529999998e-2	3.559999693840017e+2	5.265276019999998e-2	3.559999693840017e+2	7.053793939999998e-2	3.559999693840017e+2	2.582265088000000e-1	3.559999693840017e+2	2.822035444000000e-1	3.559999693840017e+2	5.994536961000000e-1	3.559999693840017e+2	7.087593679999999e-1
3.569999692980014e+2	-8.649555254000002e-1	3.569999692980014e+2	-1.716106585000000e-1	3.569999692980014e+2	-1.601213176000000e-1	3.569999692980014e+2	-1.483679581000000e-1	3.569999692980014e+2	3.810956479999998e-2	3.569999692980014e+2	4.170747779999999e-2	3.569999692980014e+2	5.857709819999998e-2	3.569999692980014e+2	7.487790450000000e-2	3.569999692980014e+2	2.656331415000000e-1	3.569999692980014e+2	2.862998059000000e-1	3.569999692980014e+2	6.013592940000000e-1	3.569999692980014e+2	6.732020475000000e-1
3.579999692120036e+2	-8.795051206000000e-1	3.579999692120036e+2	-1.695841938000000e-1	3.579999692120036e+2	-1.516539466000000e-1	3.579999692120036e+2	-1.350341058000000e-1	3.579999692120036e+2	4.008888549999999e-2	3.579999692120036e+2	4.552395789999999e-2	3.579999692120036e+2	6.205363019999998e-2	3.579999692120036e+2	8.053952190000000e-2	3.579999692120036e+2	2.738810013000000e-1	3.579999692120036e+2	2.894037023000000e-1	3.579999692120036e+2	5.986379130999999e-1	3.579999692120036e+2	6.451758019000000e-1
3.589999691260033e+2	-8.928127969000000e-1	3.589999691260033e+2	-1.674439096000000e-1	3.589999691260033e+2	-1.432384378000000e-1	3.589999691260033e+2	-1.231305471000000e-1	3.589999691260033e+2	4.133965029999999e-2	3.589999691260033e+2	5.083471319999999e-2	3.589999691260033e+2	6.399762139999998e-2	3.589999691260033e+2	8.598884409999998e-2	3.589999691260033e+2	2.801918275000000e-1	3.589999691260033e+2	2.932124084000000e-1	3.589999691260033e+2	5.807840716000000e-1	3.589999691260033e+2	6.370994384999999e-1
3.599999690400030e+2	-9.040484044999998e-1	3.599999690400030e+2	-1.643589214000000e-1	3.599999690400030e+2	-1.362549368000000e-1	3.599999690400030e+2	-1.133265555000000e-1	3.599999690400030e+2	4.295623999999999e-2	3.599999690400030e+2	5.597333529999998e-2	3.599999690400030e+2	6.545787869999998e-2	3.599999690400030e+2	8.956790329999998e-2	3.599999690400030e+2	2.820384505000000e-1	3.599999690400030e+2	2.988344515000000e-1	3.599999690400030e+2	5.532474427000000e-1	3.599999690400030e+2	6.440815245000000e-1
3.609999689540027e+2	-9.129429182000000e-1	3.609999689540027e+2	-1.604776598000000e-1	3.609999689540027e+2	-1.313565382000000e-1	3.609999689540027e+2	-1.058497591000000e-1	3.609999689540027e+2	4.452504339999999e-2	3.609999689540027e+2	6.040219539999998e-2	3.609999689540027e+2	6.709699009999999e-2	3.609999689540027e+2	9.075283349999998e-2	3.609999689540027e+2	2.802030707000000e-1	3.609999689540027e+2	3.046467034000000e-1	3.609999689540027e+2	5.292923573000000e-1	3.609999689540027e+2	6.528406140000001e-1
3.619999688680025e+2	-9.195136978000000e-1	3.619999688680025e+2	-1.559823229000000e-1	3.619999688680025e+2	-1.287768398000000e-1	3.619999688680025e+2	-1.004955140000000e-1	3.619999688680025e+2	4.549816009999999e-2	3.619999688680025e+2	6.390720259999999e-2	3.619999688680025e+2	6.960516979999999e-2	3.619999688680025e+2	9.015283119999998e-2	3.619999688680025e+2	2.770556845000000e-1	3.619999688680025e+2	3.087326985000000e-1	3.619999688680025e+2	5.137286455000000e-1	3.619999688680025e+2	6.583415509000000e-1
