# E (eV)  pdos(E) 
   -5.532000065   28.999925613
   -5.512000084   32.324176788
   -5.492000103   35.047080994
   -5.472000122   36.972431183
   -5.452000141   37.980865479
   -5.432000160   38.077560425
   -5.412000179   37.399051666
   -5.392000198   36.097400665
   -5.372000217   34.439369202
   -5.352000237   32.682422638
   -5.331999779   31.008308411
   -5.311999798   29.585739136
   -5.291999817   28.480539322
   -5.271999836   27.725881577
   -5.251999855   27.228075027
   -5.231999874   26.951334000
   -5.211999893   26.770158768
   -5.191999912   26.611419678
   -5.171999931   26.448333740
   -5.151999950   26.156099319
   -5.131999969   25.761617661
   -5.111999989   25.242532730
   -5.092000008   24.598758698
   -5.072000027   23.831817627
   -5.052000046   22.932754517
   -5.032000065   21.889883041
   -5.012000084   20.686412811
   -4.992000103   19.327690125
   -4.972000122   17.792963028
   -4.952000141   16.086517334
   -4.932000160   14.254701614
   -4.912000179   12.352012634
   -4.892000198   10.460550308
   -4.872000217    8.646749496
   -4.852000237    6.977526665
   -4.831999779    5.503194809
   -4.811999798    4.259685993
   -4.791999817    3.244069338
   -4.771999836    2.447965145
   -4.751999855    1.845313191
   -4.731999874    1.403303623
   -4.711999893    1.085717678
   -4.691999912    0.862969339
   -4.671999931    0.710070312
   -4.651999950    0.606272936
   -4.631999969    0.537190974
   -4.611999989    0.491645455
   -4.592000008    0.461734325
   -4.572000027    0.441524684
   -4.552000046    0.426202297
   -4.532000065    0.412152648
   -4.512000084    0.397144347
   -4.492000103    0.379585892
   -4.472000122    0.359933048
   -4.452000141    0.337809265
   -4.432000160    0.314410508
   -4.412000179    0.291078269
   -4.392000198    0.268762827
   -4.372000217    0.248190299
   -4.352000237    0.229937509
   -4.331999779    0.213776320
   -4.311999798    0.199586004
   -4.291999817    0.186992005
   -4.271999836    0.175603062
   -4.251999855    0.165277243
   -4.231999874    0.155993983
   -4.211999893    0.147974148
   -4.191999912    0.141660303
   -4.171999931    0.137440577
   -4.151999950    0.135742322
   -4.131999969    0.136801392
   -4.111999989    0.140485093
   -4.092000008    0.146418586
   -4.072000027    0.153775692
   -4.052000046    0.161527827
   -4.032000065    0.168562487
   -4.012000084    0.173739493
   -3.992000103    0.176211730
   -3.971999884    0.175689965
   -3.951999903    0.172422767
   -3.931999922    0.167114809
   -3.911999941    0.161242366
   -3.891999960    0.156282827
   -3.871999979    0.154114589
   -3.851999998    0.156265706
   -3.832000017    0.164149240
   -3.812000036    0.178635284
   -3.792000055    0.200564817
   -3.772000074    0.230628923
   -3.752000093    0.270382375
   -3.732000113    0.322293937
   -3.711999893    0.390958369
   -3.691999912    0.482624084
   -3.671999931    0.607210755
   -3.651999950    0.777238488
   -3.631999969    1.007785559
   -3.611999989    1.315145850
   -3.592000008    1.717935920
   -3.572000027    2.225243807
   -3.552000046    2.849725962
   -3.532000065    3.589145184
   -3.512000084    4.441939831
   -3.492000103    5.387284756
   -3.471999884    6.401216984
   -3.451999903    7.449275494
   -3.431999922    8.498614311
   -3.411999941    9.501326561
   -3.391999960   10.413625717
   -3.371999979   11.192234039
   -3.351999998   11.774430275
   -3.332000017   12.126628876
   -3.312000036   12.208465576
   -3.292000055   11.982383728
   -3.272000074   11.450889587
   -3.252000093   10.611653328
   -3.232000113    9.528961182
   -3.211999893    8.283402443
   -3.191999912    6.942481995
   -3.171999931    5.615871906
   -3.151999950    4.363939762
   -3.131999969    3.273066998
   -3.111999989    2.360173941
   -3.092000008    1.638543606
   -3.072000027    1.095972538
   -3.052000046    0.711443365
   -3.032000065    0.450253487
   -3.012000084    0.282054037
   -2.992000103    0.178028330
   -2.971999884    0.116057970
   -2.951999903    0.079712741
   -2.931999922    0.058040328
   -2.911999941    0.044261448
   -2.891999960    0.034548786
   -2.871999979    0.026932580
   -2.851999998    0.020618949
   -2.832000017    0.015355346
   -2.812000036    0.011036414
   -2.792000055    0.007641215
   -2.772000074    0.005094400
   -2.752000093    0.003295011
   -2.732000113    0.002119615
   -2.711999893    0.001448598
   -2.691999912    0.001201369
   -2.671999931    0.001332310
   -2.651999950    0.001848926
   -2.631999969    0.002796802
   -2.611999989    0.004243619
   -2.592000008    0.006262282
   -2.572000027    0.008896747
   -2.552000046    0.012119685
   -2.532000065    0.015827261
   -2.512000084    0.019819641
   -2.492000103    0.023781840
   -2.471999884    0.027394585
   -2.451999903    0.030343849
   -2.431999922    0.032346230
   -2.411999941    0.033420529
   -2.391999960    0.033721287
   -2.371999979    0.033673581
   -2.351999998    0.033968002
   -2.332000017    0.035422474
   -2.312000036    0.039021738
   -2.292000055    0.045725506
   -2.272000074    0.056483604
   -2.252000093    0.072293550
   -2.232000113    0.094248116
   -2.211999893    0.123782516
   -2.191999912    0.163277239
   -2.171999931    0.217127800
   -2.151999950    0.291919440
   -2.131999969    0.398519725
   -2.111999989    0.553207040
   -2.092000008    0.777932405
   -2.072000027    1.101286888
   -2.052000046    1.555980444
   -2.032000065    2.174256563
   -2.012000084    2.987786293
   -1.991999984    4.014621735
   -1.972000003    5.250960827
   -1.952000022    6.662102699
   -1.932000041    8.190052986
   -1.911999941    9.736701012
   -1.891999960   11.184845924
   -1.871999979   12.410786629
   -1.851999998   13.283326149
   -1.832000017   13.732454300
   -1.812000036   13.693073273
   -1.792000055   13.175487518
   -1.771999955   12.236694336
   -1.751999974   10.973086357
   -1.731999993    9.503883362
   -1.712000012    7.963474274
   -1.692000031    6.455967903
   -1.672000051    5.075468063
   -1.651999950    3.879879951
   -1.631999969    2.895710945
   -1.611999989    2.124260426
   -1.592000008    1.547769785
   -1.572000027    1.135676861
   -1.552000046    0.853525281
   -1.531999946    0.668188453
   -1.511999965    0.550299227
   -1.491999984    0.475133270
   -1.472000003    0.425390601
   -1.452000022    0.389532447
   -1.432000041    0.359831095
   -1.411999941    0.333107412
   -1.391999960    0.308434039
   -1.371999979    0.285392731
   -1.351999998    0.264844090
   -1.332000017    0.246928155
   -1.312000036    0.231444821
   -1.292000055    0.218373686
   -1.271999955    0.207265407
   -1.251999974    0.198031083
   -1.231999993    0.190754175
   -1.212000012    0.185671225
   -1.192000031    0.183155075
   -1.172000051    0.183650166
   -1.151999950    0.187368259
   -1.131999969    0.194409132
   -1.111999989    0.204392374
   -1.092000008    0.216762871
   -1.072000027    0.230757803
   -1.052000046    0.245583981
   -1.031999946    0.260551035
   -1.011999965    0.275286287
   -0.991999984    0.289618105
   -0.972000003    0.303819716
   -0.952000022    0.318045884
   -0.931999981    0.332878768
   -0.912000000    0.348405212
   -0.892000020    0.364608437
   -0.871999979    0.381356657
   -0.851999998    0.397712916
   -0.832000017    0.414052486
   -0.811999977    0.428786278
   -0.791999996    0.442516267
   -0.772000015    0.455401480
   -0.751999974    0.467775047
   -0.731999993    0.481501937
   -0.712000012    0.496068656
   -0.691999972    0.513134539
   -0.671999991    0.532504737
   -0.652000010    0.555335879
   -0.632000029    0.581525862
   -0.611999989    0.613203406
   -0.592000008    0.652905345
   -0.572000027    0.704599261
   -0.551999986    0.773619115
   -0.532000005    0.867488146
   -0.512000024    0.995570898
   -0.492000014    1.167726874
   -0.472000003    1.394340515
   -0.451999992    1.685400963
   -0.432000011    2.048453569
   -0.412000000    2.487869024
   -0.391999990    2.999193430
   -0.372000009    3.572060585
   -0.351999998    4.183236599
   -0.331999987    4.807188988
   -0.312000006    5.396322250
   -0.291999996    5.912936211
   -0.272000015    6.313303947
   -0.252000004    6.568829060
   -0.231999993    6.652441978
   -0.211999997    6.581253529
   -0.192000002    6.365367413
   -0.172000006    6.055703163
   -0.151999995    5.713164806
   -0.131999999    5.400559425
   -0.112000003    5.186695576
   -0.092000000    5.109281063
   -0.071999997    5.219411850
   -0.052000001    5.526581764
   -0.032000002    6.023684978
   -0.012000000    6.693922520
    0.008000000    7.497162342
    0.028000001    8.394239426
    0.048000000    9.333637238
    0.068000004   10.278091431
    0.088000000   11.194432259
    0.108000003   12.057124138
    0.128000006   12.865328789
    0.148000002   13.606116295
    0.167999998   14.303737640
    0.187999994   14.979059219
    0.208000004   15.667309761
    0.228000000   16.334808350
    0.247999996   16.964529037
    0.268000007   17.525346756
    0.287999988   17.917882919
    0.307999998   18.068937302
    0.328000009   17.862327576
    0.347999990   17.315042496
    0.368000001   16.317588806
    0.388000011   14.959070206
    0.407999992   13.301569939
    0.428000003   11.475398064
    0.448000014    9.586625099
    0.467999995    7.764256001
    0.488000005    6.105078697
    0.508000016    4.676858425
    0.527999997    3.503362894
    0.547999978    2.582548380
    0.568000019    1.888805509
    0.588000000    1.383280516
    0.607999980    1.025785327
    0.628000021    0.778503358
    0.648000002    0.609082937
    0.667999983    0.492146373
    0.688000023    0.410912246
    0.708000004    0.352121949
    0.727999985    0.308179975
    0.748000026    0.274033606
    0.768000007    0.246002972
    0.787999988    0.222459540
    0.808000028    0.202662423
    0.828000009    0.186041579
    0.847999990    0.172537819
    0.867999971    0.162263796
    0.888000011    0.155312210
    0.907999992    0.151712775
    0.927999973    0.151236400
    0.948000014    0.153569356
    0.967999995    0.158303455
    0.987999976    0.164808452
    1.008000016    0.172609597
    1.027999997    0.181229919
    1.047999978    0.190394968
    1.067999959    0.199668303
    1.088000059    0.208976492
    1.108000040    0.218286023
    1.128000021    0.227197289
    1.148000002    0.236045659
    1.167999983    0.245370150
    1.187999964    0.256180197
    1.207999945    0.270708650
    1.228000045    0.292898059
    1.248000026    0.329160631
    1.268000007    0.389322937
    1.287999988    0.487013519
    1.307999969    0.642251134
    1.327999949    0.878904343
    1.348000050    1.229360938
    1.368000031    1.729626060
    1.388000011    2.418570995
    1.407999992    3.338690519
    1.427999973    4.525470734
    1.447999954    6.005759239
    1.468000054    7.775490284
    1.488000035    9.816320419
    1.508000016   12.062246323
    1.527999997   14.411114693
    1.547999978   16.726184845
    1.567999959   18.847206116
    1.588000059   20.572700500
    1.608000040   21.812744141
    1.628000021   22.369384766
    1.648000002   22.303289413
    1.667999983   21.540159225
    1.687999964   20.268260956
    1.707999945   18.563852310
    1.728000045   16.612297058
    1.748000026   14.597819328
    1.768000007   12.659586906
    1.787999988   10.892380714
    1.807999969    9.364688873
    1.827999949    8.084158897
    1.848000050    7.049755573
    1.868000031    6.236234188
    1.888000011    5.617979527
    1.907999992    5.179685593
    1.927999973    4.914300919
    1.947999954    4.817690372
    1.968000054    4.907219410
    1.988000035    5.197540760
    2.007999897    5.692469120
    2.028000116    6.421741009
    2.048000097    7.353772163
    2.068000078    8.463779449
    2.088000059    9.710157394
    2.108000040   11.021678925
    2.128000021   12.329612732
    2.148000002   13.528656960
    2.167999983   14.520692825
    2.187999964   15.244570732
    2.207999945   15.642638206
    2.227999926   15.717458725
    2.247999907   15.485082626
    2.267999887   15.031549454
    2.288000107   14.450003624
    2.308000088   13.838670731
    2.328000069   13.283601761
    2.348000050   12.876830101
    2.368000031   12.602466583
    2.388000011   12.461279869
    2.407999992   12.380430222
    2.427999973   12.293911934
    2.447999954   12.122250557
    2.467999935   11.790558815
    2.487999916   11.281448364
    2.507999897   10.590918541
    2.528000116    9.765809059
    2.548000097    8.861068726
    2.568000078    7.939860344
    2.588000059    7.075221062
    2.608000040    6.313498974
    2.628000021    5.683730125
    2.648000002    5.208099365
    2.667999983    4.885330677
    2.687999964    4.705509186
    2.707999945    4.654579163
    2.727999926    4.710761070
    2.747999907    4.854899406
    2.767999887    5.059651852
    2.788000107    5.298668385
    2.808000088    5.537460804
    2.828000069    5.748749733
    2.848000050    5.894227982
    2.868000031    5.956880093
    2.888000011    5.911970139
    2.907999992    5.762830734
    2.927999973    5.500660896
    2.947999954    5.149559498
    2.967999935    4.716789246
    2.987999916    4.233649254
    3.007999897    3.730070114
    3.028000116    3.226150513
    3.048000097    2.739510536
    3.068000078    2.287690163
    3.088000059    1.877817392
    3.108000040    1.517198801
    3.128000021    1.204634190
    3.148000002    0.941038907
    3.167999983    0.722528934
    3.187999964    0.543580055
    3.207999945    0.400984943
    3.227999926    0.289037019
    3.247999907    0.203627989
    3.267999887    0.139604405
    3.288000107    0.093077712
    3.308000088    0.060249999
    3.328000069    0.037762098
    3.348000050    0.022878198
    3.368000031    0.013391630
    3.388000011    0.007553870
    3.407999992    0.004109270
    3.427999973    0.002151680
    3.447999954    0.001083298
    3.467999935    0.000524509
    3.487999916    0.000243928
    3.507999897    0.000108878
    3.528000116    0.000046669
    3.548000097    0.000019194
